,Date,load,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt
6747,2022-10-09 03:00:00,451.16,39.18,39.33,0.0,-0.15,45,37
6748,2022-10-09 04:00:00,453.384,41.67,41.98,0.0,-0.31,45,37
6749,2022-10-09 05:00:00,466.75300000000004,41.57,41.85,0.0,-0.28,45,37
6750,2022-10-09 06:00:00,493.765,64.05,64.98,0.0,-0.93,45,37
6751,2022-10-09 07:00:00,529.6519999999999,54.43,55.28,0.0,-0.85,45,37
6752,2022-10-09 08:00:00,552.356,38.09,38.58,0.0,-0.49,46,37
6753,2022-10-09 09:00:00,500.35699999999997,35.19,35.41000000000001,0.0,-0.22,46,38
6754,2022-10-09 10:00:00,415.435,43.56,43.86,0.0,-0.3,50,38
6755,2022-10-09 11:00:00,428.142,36.94,37.35,0.0,-0.41,50,38
6756,2022-10-09 12:00:00,425.11699999999996,28.27,28.5,0.0,-0.23,50,38
6757,2022-10-09 13:00:00,467.663,37.14,37.31,0.0,-0.17,50,41
6758,2022-10-09 14:00:00,527.5930000000001,45.15,45.25,0.0,-0.1,49,45
6759,2022-10-09 15:00:00,525.191,46.08,46.07,0.0,0.01,49,46
6760,2022-10-09 16:00:00,569.814,83.89,83.67,0.0,0.22,53,45
6761,2022-10-09 17:00:00,615.923,59.56,59.95,0.0,-0.39,52,43
6762,2022-10-09 18:00:00,640.903,66.9,67.33,0.0,-0.43,51,40
6763,2022-10-09 19:00:00,633.119,76.51,77.26,0.0,-0.75,47,43
6764,2022-10-09 20:00:00,619.2130000000001,58.14,58.31,0.0,-0.17,48,36
6765,2022-10-09 21:00:00,587.014,46.83,46.75,0.0,0.08,42,40
6766,2022-10-09 22:00:00,550.764,44.51,44.2,0.0,0.31,41,39
6767,2022-10-09 23:00:00,508.616,41.59,41.33,0.0,0.26,41,39
6768,2022-10-10 00:00:00,478.945,43.46,43.48,0.0,-0.02,41,39
6769,2022-10-10 01:00:00,466.535,42.81,42.63,0.0,0.18,41,39
6770,2022-10-10 02:00:00,458.82099999999997,41.75,41.55,0.0,0.2,41,39
6771,2022-10-10 03:00:00,459.57599999999996,41.0,40.85,0.0,0.15,41,39
6772,2022-10-10 04:00:00,471.157,29.24,29.17,0.0,0.07,42,39
6773,2022-10-10 05:00:00,506.36800000000005,35.43,35.38,0.0,0.05,42,40
6774,2022-10-10 06:00:00,565.649,52.56,52.57,0.0,-0.01,42,40
6775,2022-10-10 07:00:00,619.006,103.3,103.21,0.0,0.09,42,39
6776,2022-10-10 08:00:00,638.461,116.15,115.8,0.0,0.35000000000000003,42,39
6777,2022-10-10 09:00:00,626.637,100.41,100.1,0.0,0.31,42,40
6778,2022-10-10 10:00:00,612.81,94.68,94.24,0.0,0.44,44,41
6779,2022-10-10 11:00:00,558.16,91.92,91.94,0.0,-0.02,46,41
6780,2022-10-10 12:00:00,487.588,87.92,88.0,0.0,-0.08,49,39
6781,2022-10-10 13:00:00,458.655,93.64,93.97,0.0,-0.33,51,39
6782,2022-10-10 14:00:00,462.20300000000003,94.18,94.28,0.0,-0.1,53,38
6783,2022-10-10 15:00:00,449.225,103.85,104.01,0.0,-0.16,55,33
6784,2022-10-10 16:00:00,515.8240000000001,104.63,105.2,0.0,-0.5700000000000001,55,30
6785,2022-10-10 17:00:00,614.043,107.68,107.87,0.0,-0.19,54,30
6786,2022-10-10 18:00:00,651.448,118.04,118.41,0.0,-0.37,52,33
6787,2022-10-10 19:00:00,651.207,93.75,94.22,0.0,-0.47,49,33
6788,2022-10-10 20:00:00,634.149,92.6,92.26,0.0,0.34,45,35
6789,2022-10-10 21:00:00,611.071,83.77,83.13,0.0,0.64,42,35
6790,2022-10-10 22:00:00,566.974,96.85,96.39,0.0,0.46,39,35
6791,2022-10-10 23:00:00,523.45,87.18,87.08,0.0,0.1,38,35
6792,2022-10-11 00:00:00,497.86400000000003,56.66,56.25,0.0,0.41,37,34
6793,2022-10-11 01:00:00,483.639,57.82,57.19,0.0,0.63,36,33
6794,2022-10-11 02:00:00,476.356,58.0,57.27,0.0,0.73,36,33
6795,2022-10-11 03:00:00,473.827,59.54,58.76,0.0,0.78,35,32
6796,2022-10-11 04:00:00,486.885,59.58,58.88,0.0,0.7000000000000001,33,32
6797,2022-10-11 05:00:00,530.1619999999999,60.3,59.95,0.0,0.35000000000000003,34,31
6798,2022-10-11 06:00:00,603.669,91.42,91.52,0.0,-0.1,33,30
6799,2022-10-11 07:00:00,645.328,107.14,106.96,0.0,0.18,33,31
6800,2022-10-11 08:00:00,586.1759999999999,66.34,66.42,0.0,-0.08,35,32
6801,2022-10-11 09:00:00,480.01599999999996,52.52,52.55,0.0,-0.03,41,36
6802,2022-10-11 10:00:00,388.413,50.62000000000001,50.45,0.0,0.17,48,40
6803,2022-10-11 11:00:00,310.034,47.77,47.68,0.0,0.09,52,39
6804,2022-10-11 12:00:00,271.556,42.53,42.66,0.0,-0.13,56,37
6805,2022-10-11 13:00:00,268.431,44.21,44.4,0.0,-0.19,59,39
6806,2022-10-11 14:00:00,284.95599999999996,45.45,45.95,0.0,-0.5,60,39
6807,2022-10-11 15:00:00,344.18199999999996,49.69,50.21,0.0,-0.52,61,37
6808,2022-10-11 16:00:00,455.305,70.93,71.49,0.0,-0.56,62,38
6809,2022-10-11 17:00:00,588.387,111.15,112.09,0.0,-0.94,62,36
6810,2022-10-11 18:00:00,648.236,117.34,118.98,0.0,-1.64,59,39
6811,2022-10-11 19:00:00,644.345,86.9,88.17,0.0,-1.27,56,40
6812,2022-10-11 20:00:00,633.4540000000001,73.42,74.14,0.0,-0.72,53,41
6813,2022-10-11 21:00:00,599.906,64.35,64.72,0.0,-0.37,48,42
6814,2022-10-11 22:00:00,553.612,59.85,60.33,0.0,-0.48,50,42
6815,2022-10-11 23:00:00,505.49300000000005,47.34,47.75,0.0,-0.41,47,42
6816,2022-10-12 00:00:00,481.075,58.45,58.85,0.0,-0.4,46,42
6817,2022-10-12 01:00:00,468.13,46.1,46.1,0.0,0.0,46,42
6818,2022-10-12 02:00:00,461.846,48.05,48.1,0.0,-0.05,46,42
6819,2022-10-12 03:00:00,460.86300000000006,47.54,47.66,0.0,-0.12,45,41
6820,2022-10-12 04:00:00,474.494,48.21,48.37000000000001,0.0,-0.16,43,40
6821,2022-10-12 05:00:00,513.809,50.72,51.07,0.0,-0.35000000000000003,43,40
6822,2022-10-12 06:00:00,588.002,75.94,76.91,0.0,-0.97,42,39
6823,2022-10-12 07:00:00,623.839,98.76,100.26,0.0,-1.5,42,39
6824,2022-10-12 08:00:00,562.512,67.23,68.24,0.0,-1.01,47,42
6825,2022-10-12 09:00:00,438.57599999999996,49.98,50.57,0.0,-0.59,57,47
6826,2022-10-12 10:00:00,356.92900000000003,44.27,44.75,0.0,-0.48,62,47
6827,2022-10-12 11:00:00,303.101,43.37,44.02,0.0,-0.65,66,46
6828,2022-10-12 12:00:00,299.67400000000004,45.9,46.67,0.0,-0.77,67,45
6829,2022-10-12 13:00:00,332.969,46.67,47.39,0.0,-0.72,70,45
6830,2022-10-12 14:00:00,375.69800000000004,44.99,45.67,0.0,-0.68,69,42
6831,2022-10-12 15:00:00,431.31,46.52,47.24,0.0,-0.72,70,41
6832,2022-10-12 16:00:00,519.173,71.92,72.61,0.0,-0.6900000000000001,69,42
6833,2022-10-12 17:00:00,601.259,70.57000000000002,71.3,0.0,-0.73,67,45
6834,2022-10-12 18:00:00,641.19,78.64,80.22,0.0,-1.58,65,46
6835,2022-10-12 19:00:00,632.56,85.72,87.61,0.0,-1.89,64,44
6836,2022-10-12 20:00:00,615.681,74.24,75.81,-0.63,-0.94,63,42
6837,2022-10-12 21:00:00,590.405,74.33,76.64,-1.88,-0.43,62,42
6838,2022-10-12 22:00:00,546.847,52.09,53.94,-1.37,-0.48,62,41
6839,2022-10-12 23:00:00,500.006,47.54,49.36,-1.34,-0.48,63,42
6840,2022-10-13 00:00:00,469.48400000000004,40.73,41.83,-0.52,-0.58,63,42
6841,2022-10-13 01:00:00,455.283,42.04,43.12,-0.5700000000000001,-0.51,61,43
6842,2022-10-13 02:00:00,448.30699999999996,39.18,40.05,-0.47,-0.4,61,45
6843,2022-10-13 03:00:00,449.31,37.09,37.84,-0.38,-0.37,61,46
6844,2022-10-13 04:00:00,461.33099999999996,38.95,39.68,-0.46,-0.27,60,47
6845,2022-10-13 05:00:00,498.01199999999994,34.230000000000004,34.82,-0.28,-0.31,60,48
6846,2022-10-13 06:00:00,567.279,72.59,75.38,-1.81,-0.98,60,48
6847,2022-10-13 07:00:00,614.571,86.53,90.2,-2.27,-1.4,59,48
6848,2022-10-13 08:00:00,598.429,83.27,86.42,-2.09,-1.06,61,49
6849,2022-10-13 09:00:00,580.029,76.06,78.16,-1.29,-0.81,64,49
6850,2022-10-13 10:00:00,560.191,85.68,87.96000000000002,-1.44,-0.84,65,51
6851,2022-10-13 11:00:00,564.806,85.79,88.83,-1.82,-1.22,68,52
6852,2022-10-13 12:00:00,589.867,82.51,84.88,-1.45,-0.92,71,52
6853,2022-10-13 13:00:00,592.354,64.66,65.95,-0.77,-0.52,68,56
6854,2022-10-13 14:00:00,583.13,50.1,50.65,-0.2,-0.35000000000000003,70,52
6855,2022-10-13 15:00:00,595.797,54.0,54.61,-0.35000000000000003,-0.26,71,53
6856,2022-10-13 16:00:00,618.716,60.9,61.9,-0.65,-0.35000000000000003,70,51
6857,2022-10-13 17:00:00,634.357,65.3,66.87,-0.96,-0.61,69,54
6858,2022-10-13 18:00:00,647.7080000000001,77.82000000000002,80.09,-1.06,-1.21,65,57
6859,2022-10-13 19:00:00,628.155,56.79,57.86,-0.39,-0.68,63,59
6860,2022-10-13 20:00:00,599.369,70.16,71.31,-0.89,-0.26,54,52
6861,2022-10-13 21:00:00,577.747,61.56,62.24,-0.65,-0.03,54,52
6862,2022-10-13 22:00:00,541.235,56.27,57.22,-0.73,-0.22,53,50
6863,2022-10-13 23:00:00,497.405,45.39,45.69,0.0,-0.3,53,50
6864,2022-10-14 00:00:00,467.111,47.45,47.74,0.03,-0.32,53,50
6865,2022-10-14 01:00:00,447.846,40.47,40.76,0.03,-0.32,52,50
6866,2022-10-14 02:00:00,439.066,40.39,40.64,0.04,-0.29,52,50
6867,2022-10-14 03:00:00,438.92699999999996,41.13,41.3,0.04,-0.21,52,51
6868,2022-10-14 04:00:00,451.916,40.7,40.93,0.0,-0.23,51,51
6869,2022-10-14 05:00:00,485.481,43.16,43.74,-0.26,-0.32,51,51
6870,2022-10-14 06:00:00,554.089,52.95,53.63,-0.07,-0.61,51,49
6871,2022-10-14 07:00:00,605.411,81.57000000000002,82.69,0.09,-1.21,51,49
6872,2022-10-14 08:00:00,607.675,65.56,66.7,0.07,-1.21,52,50
6873,2022-10-14 09:00:00,584.5930000000001,56.11,57.07,0.06,-1.02,52,50
6874,2022-10-14 10:00:00,572.462,59.6,60.36,0.06,-0.8200000000000001,54,50
6875,2022-10-14 11:00:00,550.938,46.79,47.22,0.05,-0.48,55,50
6876,2022-10-14 12:00:00,514.518,44.35,44.85,0.05,-0.55,56,51
6877,2022-10-14 13:00:00,482.769,43.43,43.9,0.05,-0.52,58,51
6878,2022-10-14 14:00:00,451.339,40.78,41.3,0.05,-0.5700000000000001,59,49
6879,2022-10-14 15:00:00,413.00300000000004,42.77,43.47,0.05,-0.75,62,45
6880,2022-10-14 16:00:00,467.916,45.46,46.16,0.05,-0.75,62,44
6881,2022-10-14 17:00:00,573.27,46.56,47.3,0.05,-0.79,63,44
6882,2022-10-14 18:00:00,620.4680000000001,63.11,63.89,0.06,-0.84,61,44
6883,2022-10-14 19:00:00,611.466,53.94,54.49,0.05,-0.6,54,48
6884,2022-10-14 20:00:00,587.476,47.72,48.04,0.04,-0.36,51,48
6885,2022-10-14 21:00:00,563.2959999999999,47.44,47.69,0.04,-0.29,49,46
6886,2022-10-14 22:00:00,528.3480000000001,47.29,47.84,0.04,-0.59,48,46
6887,2022-10-14 23:00:00,487.569,42.51,43.25,0.04,-0.78,48,46
6888,2022-10-15 00:00:00,459.913,41.94,42.64,0.05,-0.75,47,45
6889,2022-10-15 01:00:00,444.534,40.48,41.06,0.01,-0.59,45,43
6890,2022-10-15 02:00:00,436.244,39.58,40.1,0.03,-0.55,44,42
6891,2022-10-15 03:00:00,433.921,40.85,41.38,0.04,-0.5700000000000001,44,43
6892,2022-10-15 04:00:00,439.051,39.3,39.83,0.01,-0.54,44,43
6893,2022-10-15 05:00:00,458.463,37.15,37.86,0.0,-0.71,43,42
6894,2022-10-15 06:00:00,492.635,37.24,38.0,0.01,-0.77,44,43
6895,2022-10-15 07:00:00,528.899,38.88,39.7,0.0,-0.8200000000000001,41,40
6896,2022-10-15 08:00:00,502.425,39.59,40.45,0.0,-0.86,41,41
6897,2022-10-15 09:00:00,416.01599999999996,39.26,40.12,0.0,-0.86,46,44
6898,2022-10-15 10:00:00,326.47700000000003,40.0,41.06,0.0,-1.06,50,47
6899,2022-10-15 11:00:00,238.2,37.99,39.49,0.0,-1.5,57,46
6900,2022-10-15 12:00:00,248.19099999999997,36.96,38.46,0.0,-1.5,61,45
6901,2022-10-15 13:00:00,245.356,36.03,37.42,0.0,-1.39,62,45
6902,2022-10-15 14:00:00,232.657,36.38,37.82,0.0,-1.44,65,41
6903,2022-10-15 15:00:00,293.003,37.25,38.46,0.0,-1.21,67,39
6904,2022-10-15 16:00:00,413.221,39.6,40.62,0.0,-1.02,68,41
6905,2022-10-15 17:00:00,545.729,57.27,58.64,0.0,-1.37,67,42
6906,2022-10-15 18:00:00,595.759,53.09,54.43,0.0,-1.34,63,43
6907,2022-10-15 19:00:00,587.5409999999999,46.82,48.02,0.0,-1.2,61,44
6908,2022-10-15 20:00:00,564.17,46.13,47.13,0.0,-1.0,59,45
6909,2022-10-15 21:00:00,540.327,39.48,40.26,0.0,-0.78,60,43
6910,2022-10-15 22:00:00,507.468,38.03,38.78,0.0,-0.75,56,42
6911,2022-10-15 23:00:00,469.536,38.14,38.76,0.0,-0.62,54,41
6912,2022-10-16 00:00:00,441.754,39.97,40.5,0.0,-0.53,52,40
6913,2022-10-16 01:00:00,427.366,37.66,38.29,0.0,-0.63,51,41
6914,2022-10-16 02:00:00,421.355,38.22,38.85,0.0,-0.63,54,38
6915,2022-10-16 03:00:00,415.656,38.9,39.57,0.0,-0.67,53,37
6916,2022-10-16 04:00:00,419.48400000000004,37.74,38.41,0.0,-0.67,50,37
6917,2022-10-16 05:00:00,435.79699999999997,39.94,40.69,0.0,-0.75,46,38
6918,2022-10-16 06:00:00,462.634,40.37,41.13,0.0,-0.76,45,38
6919,2022-10-16 07:00:00,493.08,55.64,56.95,0.0,-1.31,42,39
6920,2022-10-16 08:00:00,443.37,43.3,44.41,0.0,-1.11,43,39
6921,2022-10-16 09:00:00,364.397,36.45,37.42,0.0,-0.97,47,40
6922,2022-10-16 10:00:00,270.426,36.97,38.11,0.0,-1.14,51,40
6923,2022-10-16 11:00:00,237.044,35.62,36.88,0.0,-1.26,56,36
6924,2022-10-16 12:00:00,211.16299999999998,36.68,38.13,0.0,-1.45,59,34
6925,2022-10-16 13:00:00,227.355,36.75,38.31,0.0,-1.56,60,37
6926,2022-10-16 14:00:00,282.77299999999997,37.45,38.83,0.0,-1.38,61,36
6927,2022-10-16 15:00:00,359.038,40.19,41.4,0.0,-1.21,62,36
6928,2022-10-16 16:00:00,461.95099999999996,46.75,47.89,0.0,-1.14,61,35
6929,2022-10-16 17:00:00,560.365,61.78,63.15,0.0,-1.37,61,38
6930,2022-10-16 18:00:00,609.9490000000001,68.99,70.42,0.0,-1.43,58,39
6931,2022-10-16 19:00:00,601.173,71.8,73.31,0.0,-1.51,53,41
6932,2022-10-16 20:00:00,573.198,59.8,60.84,0.0,-1.04,51,42
6933,2022-10-16 21:00:00,537.774,46.12,46.68,0.0,-0.56,47,41
6934,2022-10-16 22:00:00,502.05699999999996,38.45,38.94,0.0,-0.49,46,41
6935,2022-10-16 23:00:00,463.30400000000003,39.22,39.84,0.0,-0.62,45,40
6936,2022-10-17 00:00:00,443.345,37.63,38.12,0.01,-0.5,45,40
6937,2022-10-17 01:00:00,432.504,36.56,37.0,0.0,-0.44,43,39
6938,2022-10-17 02:00:00,425.541,35.31,35.72,0.0,-0.41,43,39
6939,2022-10-17 03:00:00,426.68300000000005,36.22,36.63,0.0,-0.41,43,38
6940,2022-10-17 04:00:00,440.49199999999996,37.35,37.8,0.0,-0.45,40,37
6941,2022-10-17 05:00:00,486.207,37.82,38.29,0.0,-0.47,39,37
6942,2022-10-17 06:00:00,560.8969999999999,44.4,45.06,0.0,-0.66,39,36
6943,2022-10-17 07:00:00,607.621,57.57,58.43,0.01,-0.87,41,37
6944,2022-10-17 08:00:00,558.3330000000001,47.95,48.81,0.0,-0.86,41,38
6945,2022-10-17 09:00:00,496.654,49.11,50.06,0.0,-0.95,48,40
6946,2022-10-17 10:00:00,493.44800000000004,54.93,55.89,0.01,-0.97,54,41
6947,2022-10-17 11:00:00,545.026,83.10000000000002,84.63,0.0,-1.53,56,38
6948,2022-10-17 12:00:00,560.553,63.26,64.47,0.02,-1.23,57,41
6949,2022-10-17 13:00:00,582.247,66.53,67.82000000000001,0.01,-1.3,56,42
6950,2022-10-17 14:00:00,594.91,63.04,64.33,0.02,-1.31,57,44
6951,2022-10-17 15:00:00,595.1419999999999,51.35,52.31,0.0,-0.96,53,49
6952,2022-10-17 16:00:00,627.9259999999999,51.58,52.7,0.0,-1.12,54,47
6953,2022-10-17 17:00:00,647.784,48.51,49.84,0.01,-1.34,53,48
6954,2022-10-17 18:00:00,652.869,63.68,65.34,0.03,-1.69,52,48
6955,2022-10-17 19:00:00,643.2130000000001,54.64,55.93,0.01,-1.3,52,49
6956,2022-10-17 20:00:00,620.159,52.55,53.37000000000001,0.01,-0.8300000000000001,53,46
6957,2022-10-17 21:00:00,586.315,48.61,49.37000000000001,0.01,-0.77,53,46
6958,2022-10-17 22:00:00,541.008,42.54,43.31,0.0,-0.77,52,48
6959,2022-10-17 23:00:00,498.754,39.75,40.52,0.0,-0.77,52,49
6960,2022-10-18 00:00:00,471.366,40.9,41.47,0.0,-0.5700000000000001,51,49
6961,2022-10-18 01:00:00,453.588,38.59,38.92,0.0,-0.33,51,49
6962,2022-10-18 02:00:00,440.543,39.93,40.19,0.0,-0.26,51,49
6963,2022-10-18 03:00:00,437.582,41.07,41.29,0.01,-0.23,50,49
6964,2022-10-18 04:00:00,452.806,41.24,41.52,0.01,-0.29,50,49
6965,2022-10-18 05:00:00,491.38300000000004,40.42,40.97,0.04,-0.59,51,49
6966,2022-10-18 06:00:00,565.1080000000001,49.24,50.31,0.01,-1.08,51,50
6967,2022-10-18 07:00:00,620.764,59.86,61.37000000000001,0.0,-1.51,51,49
6968,2022-10-18 08:00:00,622.078,65.28,66.92,0.0,-1.64,50,48
6969,2022-10-18 09:00:00,602.02,53.12000000000001,54.52,0.0,-1.4,50,47
6970,2022-10-18 10:00:00,563.274,61.9,63.37000000000001,0.03,-1.5,50,47
6971,2022-10-18 11:00:00,561.069,66.39,67.79,0.04,-1.44,54,48
6972,2022-10-18 12:00:00,548.404,46.32,46.93,0.06,-0.67,54,46
6973,2022-10-18 13:00:00,474.281,42.89,43.62,0.06,-0.79,53,42
6974,2022-10-18 14:00:00,404.26099999999997,41.68,42.62,0.07,-1.01,56,42
6975,2022-10-18 15:00:00,425.53,41.32,42.22,0.05,-0.95,56,40
6976,2022-10-18 16:00:00,482.836,42.78,43.59,0.05,-0.86,58,38
6977,2022-10-18 17:00:00,596.99,49.47,50.37000000000001,0.06,-0.96,57,34
6978,2022-10-18 18:00:00,637.161,65.0,66.23,0.1,-1.33,53,35
6979,2022-10-18 19:00:00,637.401,58.57,59.55,0.06,-1.04,50,35
6980,2022-10-18 20:00:00,616.966,45.8,46.3,0.0,-0.5,49,34
6981,2022-10-18 21:00:00,581.433,46.65,47.06,0.02,-0.43,50,36
6982,2022-10-18 22:00:00,535.492,47.93,48.57,0.05,-0.6900000000000001,48,38
6983,2022-10-18 23:00:00,493.809,40.52,40.96,0.07,-0.51,46,38
6984,2022-10-19 00:00:00,469.25800000000004,41.23,41.34,0.12,-0.23,45,39
6985,2022-10-19 01:00:00,456.274,39.74,39.87,0.12,-0.25,45,39
6986,2022-10-19 02:00:00,449.531,40.27,40.37,0.12,-0.22,45,39
6987,2022-10-19 03:00:00,453.37199999999996,37.92,38.04,0.11,-0.23,42,38
6988,2022-10-19 04:00:00,468.18300000000005,39.47,39.54,0.1,-0.17,40,38
6989,2022-10-19 05:00:00,512.37,40.89,41.26,0.0,-0.37,39,37
6990,2022-10-19 06:00:00,588.913,54.96,55.87000000000001,0.0,-0.91,38,36
6991,2022-10-19 07:00:00,635.566,65.69,67.12,0.0,-1.43,37,35
6992,2022-10-19 08:00:00,576.446,54.21,55.39,0.0,-1.18,37,35
6993,2022-10-19 09:00:00,501.809,38.54,39.2,0.0,-0.66,42,37
6994,2022-10-19 10:00:00,419.974,8.93,9.02,0.0,-0.09,44,35
6995,2022-10-19 11:00:00,377.349,31.26,31.57,0.0,-0.31,48,36
6996,2022-10-19 12:00:00,373.939,24.34,24.54,0.0,-0.2,51,35
6997,2022-10-19 13:00:00,429.37699999999995,33.62,33.97,0.0,-0.35000000000000003,51,34
6998,2022-10-19 14:00:00,473.167,37.77,38.16,0.0,-0.39,51,31
6999,2022-10-19 15:00:00,506.881,40.12,40.4,0.0,-0.28,51,30
7000,2022-10-19 16:00:00,532.775,43.82,44.45,0.0,-0.63,50,31
7001,2022-10-19 17:00:00,603.78,50.23,51.17,0.01,-0.95,49,32
7002,2022-10-19 18:00:00,638.798,48.27,49.46,0.01,-1.2,47,31
7003,2022-10-19 19:00:00,629.61,50.49,51.75,0.02,-1.28,47,31
7004,2022-10-19 20:00:00,606.159,46.62,47.71,0.01,-1.1,47,31
7005,2022-10-19 21:00:00,582.649,41.92,42.87,0.0,-0.95,47,31
7006,2022-10-19 22:00:00,545.442,39.57,40.92,-0.48,-0.87,46,31
7007,2022-10-19 23:00:00,509.75699999999995,37.03,37.71,0.0,-0.68,45,32
7008,2022-10-20 00:00:00,483.80199999999996,40.04,40.72,0.0,-0.68,44,32
7009,2022-10-20 01:00:00,472.142,37.3,37.98,0.0,-0.68,45,32
7010,2022-10-20 02:00:00,463.10900000000004,37.47,38.22,0.0,-0.75,45,32
7011,2022-10-20 03:00:00,457.76300000000003,34.13,34.83,0.0,-0.7000000000000001,44,32
7012,2022-10-20 04:00:00,469.736,35.91000000000001,36.69,0.0,-0.78,44,33
7013,2022-10-20 05:00:00,512.518,41.54,42.36,0.0,-0.8200000000000001,43,33
7014,2022-10-20 06:00:00,588.172,54.11,55.46,0.0,-1.35,43,33
7015,2022-10-20 07:00:00,638.74,68.78,70.81,0.0,-2.03,42,33
7016,2022-10-20 08:00:00,599.347,52.84,54.32,0.0,-1.48,43,33
7017,2022-10-20 09:00:00,519.2669999999999,42.87,44.13,0.0,-1.26,45,33
7018,2022-10-20 10:00:00,485.165,38.63,39.41,0.0,-0.78,46,34
7019,2022-10-20 11:00:00,487.298,-27.02,-27.18,0.0,0.16,47,33
7020,2022-10-20 12:00:00,475.531,17.44,17.59,0.0,-0.15,47,33
7021,2022-10-20 13:00:00,472.727,38.17,38.63,0.0,-0.46,49,31
7022,2022-10-20 14:00:00,472.42,31.06,31.51,0.0,-0.45,49,31
7023,2022-10-20 15:00:00,483.77099999999996,38.17,38.69,0.0,-0.52,50,30
7024,2022-10-20 16:00:00,537.451,41.52,42.13,0.01,-0.62,50,29
7025,2022-10-20 17:00:00,608.474,50.9,51.84,0.03,-0.97,50,29
7026,2022-10-20 18:00:00,641.9209999999999,51.82,53.02,0.02,-1.22,48,31
7027,2022-10-20 19:00:00,631.925,48.63,49.51,0.02,-0.9,46,33
7028,2022-10-20 20:00:00,621.063,48.62000000000001,49.42,0.02,-0.8200000000000001,46,34
7029,2022-10-20 21:00:00,601.755,42.74,43.45,0.0,-0.71,48,31
7030,2022-10-20 22:00:00,563.501,40.82,41.47,0.0,-0.65,47,30
7031,2022-10-20 23:00:00,520.1080000000001,39.78,40.22,0.0,-0.44,48,28
7032,2022-10-21 00:00:00,490.676,38.15,38.38,0.0,-0.23,46,29
7033,2022-10-21 01:00:00,474.411,35.43,35.69,0.0,-0.26,46,29
7034,2022-10-21 02:00:00,470.462,37.41,37.75,0.0,-0.34,46,27
7035,2022-10-21 03:00:00,468.842,37.49,37.92,0.0,-0.43,45,27
7036,2022-10-21 04:00:00,481.435,39.73,40.17,0.0,-0.44,43,27
7037,2022-10-21 05:00:00,524.1759999999999,54.18,54.91,0.03,-0.76,42,27
7038,2022-10-21 06:00:00,598.116,61.64,62.61,0.05,-1.02,41,27
7039,2022-10-21 07:00:00,646.06,89.29,91.2,0.11,-2.02,39,27
7040,2022-10-21 08:00:00,572.5840000000001,67.61,69.17,0.05,-1.61,41,27
7041,2022-10-21 09:00:00,434.76099999999997,45.77,46.52,0.01,-0.76,45,27
7042,2022-10-21 10:00:00,339.79699999999997,36.88,37.65,0.0,-0.77,49,27
7043,2022-10-21 11:00:00,288.916,34.84,35.65,0.0,-0.81,52,28
7044,2022-10-21 12:00:00,264.415,34.65,35.56,0.0,-0.91,53,28
7045,2022-10-21 13:00:00,260.64,35.050000000000004,36.12,0.0,-1.07,55,29
7046,2022-10-21 14:00:00,275.817,35.7,36.77,0.0,-1.07,57,29
7047,2022-10-21 15:00:00,345.275,36.25,37.27,0.0,-1.02,58,28
7048,2022-10-21 16:00:00,478.649,53.28,54.31,0.0,-1.03,58,27
7049,2022-10-21 17:00:00,587.6659999999999,67.92,69.4,0.0,-1.48,57,26
7050,2022-10-21 18:00:00,629.673,59.04,60.9,0.0,-1.86,56,26
7051,2022-10-21 19:00:00,618.781,56.82,58.62000000000001,0.0,-1.8,54,27
7052,2022-10-21 20:00:00,597.521,52.34,53.57,0.0,-1.23,52,28
7053,2022-10-21 21:00:00,573.256,40.12,40.75,0.0,-0.63,50,29
7054,2022-10-21 22:00:00,538.185,38.31,38.76,0.0,-0.45,51,28
7055,2022-10-21 23:00:00,501.18199999999996,39.93,40.44,0.0,-0.51,52,28
7056,2022-10-22 00:00:00,474.98800000000006,36.39,36.76,0.0,-0.37,53,27
7057,2022-10-22 01:00:00,461.556,37.43,37.73,0.0,-0.3,53,29
7058,2022-10-22 02:00:00,457.0,39.41,39.83,0.0,-0.42,53,30
7059,2022-10-22 03:00:00,456.787,38.97,39.44,0.0,-0.47,53,30
7060,2022-10-22 04:00:00,461.976,39.36,39.66,0.0,-0.3,52,30
7061,2022-10-22 05:00:00,479.121,43.07,43.4,0.0,-0.33,52,30
7062,2022-10-22 06:00:00,512.32,46.81,47.29,0.0,-0.48,51,31
7063,2022-10-22 07:00:00,543.901,69.53,70.35000000000001,0.0,-0.8200000000000001,50,31
7064,2022-10-22 08:00:00,489.75199999999995,70.84,72.03,0.0,-1.19,51,31
7065,2022-10-22 09:00:00,372.12199999999996,44.6,45.37,0.0,-0.77,54,32
7066,2022-10-22 10:00:00,277.99,36.02,36.71,0.0,-0.6900000000000001,57,33
7067,2022-10-22 11:00:00,226.525,38.16,38.98,0.0,-0.8200000000000001,60,32
7068,2022-10-22 12:00:00,204.761,37.98,38.88,0.0,-0.9,62,33
7069,2022-10-22 13:00:00,201.45,37.53,38.44,0.0,-0.91,65,34
7070,2022-10-22 14:00:00,230.612,40.51,41.41,0.0,-0.9,67,34
7071,2022-10-22 15:00:00,305.524,40.96,41.64,0.0,-0.68,68,35
7072,2022-10-22 16:00:00,432.81800000000004,42.73,42.99,0.0,-0.26,69,36
7073,2022-10-22 17:00:00,554.336,70.66,71.37,0.0,-0.71,68,35
